Time,data
1715272041.6251912,-32.30859375
1715272041.635396,-32.41015625
1715272041.645182,-31.71875
1715272041.655061,-31.3203125
1715272041.6652758,-30.53125
1715272041.6751971,-30.33203125
1715272041.6850698,-29.9375
1715272041.6950989,-30.234375
1715272041.7050858,-29.83984375
1715272041.7151282,-30.13671875
1715272041.7252252,-29.83984375
1715272041.7353659,-30.234375
1715272041.7452996,-31.421875
1715272041.7552178,-32.41015625
1715272041.7652113,-33.59375
1715272041.7752056,-34.9765625
1715272041.7851155,-36.26171875
1715272041.7951753,-36.26171875
1715272041.8051171,-36.26171875
1715272041.8151236,-36.1640625
1715272041.8251727,-36.1640625
1715272041.8353546,-35.66796875
1715272041.845301,-35.76953125
1715272041.85525,-36.1640625
1715272041.8652549,-36.1640625
1715272041.8753233,-36.0625
1715272041.885336,-36.4609375
1715272041.8951983,-37.15234375
1715272041.9051414,-37.546875
1715272041.9152927,-37.7421875
1715272041.925186,-37.15234375
1715272041.935538,-37.34765625
1715272041.9453778,-38.0390625
1715272041.9551845,-37.64453125
1715272041.9653625,-37.546875
1715272041.9753196,-37.25
1715272041.9852004,-37.34765625
1715272041.9953759,-37.15234375
1715272042.005206,-36.26171875
1715272042.0152144,-35.2734375
1715272042.0253725,-34.3828125
1715272042.0354462,-33.79296875
1715272042.0454326,-33.19921875
1715272042.0555305,-33.296875
1715272042.065238,-33.49609375
1715272042.075247,-33.59375
1715272042.0852423,-33.3984375
1715272042.0952587,-33.98828125
1715272042.1052864,-34.87890625
1715272042.1153657,-35.76953125
1715272042.1252868,-38.23828125
1715272042.135519,-40.11328125
1715272042.1455538,-42.8828125
1715272042.1552644,-44.06640625
1715272042.1653016,-45.0546875
1715272042.1753752,-45.0546875
1715272042.1852891,-45.0546875
1715272042.195264,-44.7578125
1715272042.2054238,-44.7578125
1715272042.2154024,-44.265625
1715272042.2252908,-43.671875
1715272042.2355018,-43.671875
1715272042.2454748,-43.76953125
1715272042.2553985,-43.671875
1715272042.265294,-43.87109375
1715272042.2753391,-43.87109375
1715272042.2852852,-44.06640625
1715272042.2954187,-43.27734375
1715272042.3053343,-41.59765625
1715272042.3154218,-40.41015625
1715272042.3253639,-38.73046875
1715272042.3355165,-35.96484375
1715272042.3454564,-33.98828125
1715272042.3555079,-32.2109375
1715272042.365491,-31.3203125
1715272042.3753784,-30.92578125
1715272042.3853114,-30.92578125
1715272042.3952956,-31.22265625
1715272042.405322,-30.828125
1715272042.4153197,-30.62890625
1715272042.4253643,-30.828125
1715272042.4357207,-31.9140625
1715272042.4454904,-33.0
1715272042.4554803,-33.3984375
1715272042.465392,-34.1875
1715272042.4753847,-35.47265625
1715272042.4854946,-36.55859375
1715272042.4955084,-38.140625
1715272042.505513,-39.8203125
1715272042.5153966,-41.59765625
1715272042.5256553,-42.8828125
1715272042.536099,-44.265625
1715272042.5454624,-44.265625
1715272042.555522,-44.4609375
1715272042.565455,-44.06640625
1715272042.5755808,-43.76953125
1715272042.5853918,-44.265625
1715272042.5954065,-43.87109375
1715272042.6053672,-44.4609375
1715272042.6158948,-45.25390625
1715272042.6259232,-46.83203125
1715272042.6361468,-48.01953125
1715272042.6459033,-49.6015625
1715272042.65585,-50.78515625
1715272042.6659245,-51.97265625
1715272042.6759405,-52.16796875
1715272042.6857955,-52.9609375
1715272042.6960342,-52.6640625
1715272042.7057421,-52.265625
1715272042.7158618,-52.16796875
1715272042.7258055,-51.37890625
1715272042.7356822,-51.37890625
1715272042.7456887,-51.87109375
1715272042.7556942,-51.57421875
1715272042.7655337,-52.5625
1715272042.7757478,-53.55078125
1715272042.7855234,-55.23046875
1715272042.7958958,-56.12109375
1715272042.805509,-57.6015625
1715272042.8155398,-58.58984375
1715272042.825772,-58.4921875
1715272042.835926,-58.88671875
1715272042.845597,-58.29296875
1715272042.855676,-58.4921875
1715272042.8655603,-58.09765625
1715272042.8756762,-58.7890625
1715272042.8855097,-58.4921875
1715272042.895504,-57.99609375
1715272042.9055443,-58.29296875
1715272042.9155886,-58.1953125
1715272042.9255304,-58.29296875
1715272042.9359455,-58.09765625
1715272042.945642,-57.80078125
1715272042.9556882,-58.1953125
1715272042.965585,-58.4921875
1715272042.9755995,-58.88671875
1715272042.985614,-59.97265625
1715272042.9956622,-61.94921875
1715272043.005546,-63.828125
1715272043.0155923,-64.9140625
1715272043.025656,-65.8046875
1715272043.0359054,-66.59375
1715272043.045578,-66.0
1715272043.055585,-66.0
1715272043.065573,-65.5078125
1715272043.0759401,-65.01171875
1715272043.0856636,-65.11328125
1715272043.0955963,-64.81640625
1715272043.1056092,-63.53125
1715272043.115645,-63.13671875
1715272043.1258817,-62.9375
1715272043.1358702,-62.83984375
1715272043.1456745,-62.4453125
1715272043.1556997,-62.54296875
1715272043.1659179,-62.83984375
1715272043.17567,-62.54296875
1715272043.1857631,-62.54296875
1715272043.1958,-62.046875
1715272043.2056165,-62.4453125
1715272043.2156842,-62.046875
1715272043.2258441,-61.65234375
1715272043.2360237,-60.26953125
1715272043.2458377,-58.09765625
1715272043.2556748,-56.31640625
1715272043.2656963,-52.859375
1715272043.2756743,-50.48828125
1715272043.2856593,-47.42578125
1715272043.295801,-46.04296875
1715272043.3056545,-44.265625
1715272043.3163333,-43.47265625
1715272043.3256843,-42.5859375
1715272043.3363602,-41.89453125
1715272043.3458781,-41.79296875
1715272043.3558002,-42.2890625
1715272043.3656945,-42.484375
1715272043.3761108,-42.38671875
1715272043.385652,-41.79296875
1715272043.3956711,-41.6953125
1715272043.4057055,-40.3125
1715272043.4158204,-39.02734375
1715272043.4257967,-37.546875
1715272043.4363365,-36.1640625
1715272043.4457667,-34.6796875
1715272043.4556737,-32.8046875
1715272043.46574,-31.421875
1715272043.4761481,-30.43359375
1715272043.486023,-29.54296875
1715272043.4959981,-28.94921875
1715272043.506,-28.45703125
1715272043.516163,-28.359375
1715272043.526151,-28.2578125
1715272043.5363479,-28.2578125
1715272043.5460675,-28.75390625
1715272043.556195,-29.4453125
1715272043.5662127,-30.234375
1715272043.57619,-31.9140625
1715272043.5860183,-33.79296875
1715272043.596042,-35.76953125
1715272043.605999,-37.94140625
1715272043.6161184,-40.41015625
1715272043.6262233,-42.19140625
1715272043.6363075,-45.0546875
1715272043.6462212,-47.8203125
1715272043.6559963,-50.78515625
1715272043.6660314,-52.859375
1715272043.676074,-54.8359375
1715272043.685998,-55.23046875
1715272043.6960814,-55.4296875
1715272043.705937,-54.73828125
1715272043.7160375,-54.34375
1715272043.7259104,-53.15625
1715272043.7360468,-51.97265625
1715272043.7459574,-51.08203125
1715272043.7559414,-50.29296875
1715272043.7658775,-50.09375
1715272043.7759557,-49.796875
1715272043.7858377,-49.10546875
1715272043.7960696,-48.4140625
1715272043.8058233,-48.01953125
1715272043.8159344,-47.12890625
1715272043.8259897,-46.2421875
1715272043.8362386,-44.265625
1715272043.846317,-41.6953125
1715272043.8560061,-39.71875
1715272043.8660147,-37.05078125
1715272043.8759055,-34.484375
1715272043.8858786,-31.81640625
1715272043.895879,-29.24609375
1715272043.9059012,-27.46875
1715272043.9162085,-26.0859375
1715272043.9259338,-25.4921875
1715272043.9362087,-25.29296875
1715272043.9459355,-25.29296875
1715272043.9559581,-25.0
1715272043.9659598,-24.8984375
1715272043.9760528,-25.09765625
1715272043.985945,-25.09765625
1715272043.9959188,-24.6015625
1715272044.0059853,-24.40625
1715272044.0160522,-24.20703125
1715272044.0260088,-24.109375
1715272044.0363595,-24.109375
1715272044.0459402,-24.30859375
1715272044.0559468,-25.0
1715272044.0661552,-26.0859375
1715272044.075981,-27.37109375
1715272044.0859506,-29.05078125
1715272044.0959237,-31.6171875
1715272044.1059413,-34.3828125
1715272044.116018,-37.05078125
1715272044.1259656,-39.8203125
1715272044.1362748,-42.484375
1715272044.1460965,-44.7578125
1715272044.1560779,-46.2421875
1715272044.1661336,-47.03125
1715272044.1759472,-47.5234375
1715272044.1860082,-47.23046875
1715272044.1960196,-47.23046875
1715272044.205951,-46.63671875
1715272044.2160656,-46.63671875
1715272044.2260184,-46.93359375
1715272044.2365324,-46.93359375
1715272044.2460306,-47.03125
1715272044.2559779,-46.63671875
1715272044.2661285,-46.33984375
1715272044.276086,-46.4375
1715272044.286017,-46.734375
1715272044.2959995,-46.63671875
1715272044.3060658,-45.6484375
1715272044.3161077,-43.47265625
1715272044.326112,-41.6953125
1715272044.3364272,-39.71875
1715272044.346202,-37.7421875
1715272044.356058,-34.3828125
1715272044.3662996,-32.8046875
1715272044.376074,-30.33203125
1715272044.3860495,-29.54296875
1715272044.3960295,-28.75390625
1715272044.4060497,-28.2578125
1715272044.416223,-28.359375
1715272044.426095,-28.5546875
1715272044.4364278,-28.65234375
1715272044.4460762,-28.45703125
1715272044.4561758,-29.24609375
1715272044.4663417,-30.62890625
1715272044.4761028,-30.828125
1715272044.4861104,-31.3203125
1715272044.4960966,-31.71875
1715272044.506098,-32.01171875
1715272044.5161202,-31.3203125
1715272044.5262768,-31.51953125
1715272044.536462,-31.22265625
1715272044.546272,-31.125
1715272044.5560896,-31.421875
1715272044.5663211,-30.828125
1715272044.57623,-30.92578125
1715272044.586094,-30.828125
1715272044.5961068,-30.828125
1715272044.6062694,-30.92578125
1715272044.616154,-31.22265625
1715272044.6261969,-32.2109375
1715272044.6365287,-33.69140625
1715272044.6461332,-35.5703125
1715272044.6561487,-37.94140625
1715272044.6662033,-40.41015625
1715272044.676194,-42.19140625
1715272044.686173,-43.27734375
1715272044.6962085,-43.47265625
1715272044.706191,-43.27734375
1715272044.716217,-42.8828125
1715272044.726329,-43.078125
1715272044.7365258,-42.484375
1715272044.7462308,-42.08984375
1715272044.756197,-40.51171875
1715272044.7662258,-39.2265625
1715272044.7764597,-37.7421875
1715272044.786213,-36.1640625
1715272044.7963169,-34.3828125
1715272044.8063238,-33.19921875
1715272044.8162425,-32.01171875
1715272044.8262188,-31.6171875
1715272044.8364246,-31.71875
1715272044.8462942,-31.71875
1715272044.8562753,-32.01171875
1715272044.8664923,-31.6171875
1715272044.876265,-31.71875
1715272044.8862572,-31.6171875
1715272044.896253,-31.0234375
1715272044.9062638,-31.0234375
1715272044.9162753,-31.125
1715272044.9262898,-31.22265625
1715272044.9366183,-31.3203125
1715272044.946249,-31.421875
1715272044.9562764,-31.421875
1715272044.9668007,-31.22265625
1715272044.9762435,-31.421875
1715272044.986263,-31.22265625
1715272044.9963846,-30.92578125
1715272045.006273,-31.421875
1715272045.0164158,-32.01171875
1715272045.0263798,-32.41015625
1715272045.0366735,-32.8046875
1715272045.0462806,-33.296875
1715272045.0562954,-33.69140625
1715272045.0669365,-35.2734375
1715272045.0763485,-36.1640625
1715272045.0864692,-38.140625
1715272045.0963275,-38.9296875
1715272045.1063616,-39.91796875
1715272045.1163096,-40.70703125
1715272045.1264346,-40.3125
1715272045.1367257,-40.21484375
1715272045.1465263,-39.8203125
1715272045.1564786,-39.71875
1715272045.1678474,-39.02734375
1715272045.1764874,-37.64453125
1715272045.18667,-35.96484375
1715272045.1965666,-34.3828125
1715272045.2065773,-32.5078125
1715272045.2166162,-30.828125
1715272045.2266293,-29.640625
1715272045.236782,-28.8515625
1715272045.2467067,-28.16015625
1715272045.2566628,-28.16015625
1715272045.2678764,-28.2578125
1715272045.2766926,-28.359375
1715272045.2867386,-28.2578125
1715272045.2971742,-28.75390625
1715272045.306668,-30.0390625
1715272045.3167114,-30.828125
1715272045.3270547,-32.11328125
1715272045.3372948,-33.890625
1715272045.3464901,-35.76953125
1715272045.3564177,-37.25
1715272045.3666246,-38.0390625
1715272045.3765163,-37.94140625
1715272045.386408,-37.94140625
1715272045.3964312,-37.94140625
1715272045.4071379,-38.0390625
1715272045.4171453,-37.7421875
1715272045.4271238,-38.9296875
1715272045.437369,-39.421875
1715272045.4471493,-41.00390625
1715272045.4568121,-41.6953125
1715272045.4668617,-42.8828125
1715272045.4768665,-43.47265625
1715272045.4874604,-44.265625
1715272045.4967713,-44.5625
1715272045.506708,-44.859375
1715272045.5167942,-45.25390625
1715272045.526622,-44.859375
1715272045.536686,-44.265625
1715272045.5465648,-43.76953125
1715272045.5566797,-43.96875
1715272045.5666363,-43.87109375
1715272045.576743,-43.96875
1715272045.586902,-43.76953125
1715272045.5965447,-43.47265625
1715272045.6065106,-42.19140625
1715272045.6166852,-41.1015625
1715272045.6267018,-40.11328125
1715272045.637009,-37.94140625
1715272045.6465402,-36.4609375
1715272045.6565182,-34.78125
1715272045.6666148,-34.1875
1715272045.6765258,-33.69140625
1715272045.686515,-33.49609375
1715272045.696535,-33.79296875
1715272045.70654,-34.1875
1715272045.716689,-33.19921875
1715272045.7265723,-32.703125
1715272045.7368546,-31.71875
1715272045.746755,-30.33203125
1715272045.756789,-28.16015625
1715272045.7667568,-26.3828125
1715272045.7766593,-25.0
1715272045.786701,-23.91015625
1715272045.7966769,-23.6171875
1715272045.8065488,-23.21875
1715272045.8165863,-23.12109375
1715272045.8267217,-23.3203125
1715272045.8367965,-23.21875
1715272045.846833,-23.515625
1715272045.8566372,-23.6171875
1715272045.866754,-23.21875
1715272045.8767087,-23.12109375
1715272045.8865638,-23.0234375
1715272045.896762,-23.515625
1715272045.906611,-24.109375
1715272045.9167206,-24.703125
1715272045.9266982,-25.69140625
1715272045.9369676,-26.6796875
1715272045.946665,-26.578125
1715272045.956852,-26.6796875
1715272045.9667957,-26.578125
1715272045.9768162,-26.6796875
1715272045.9866602,-27.07421875
1715272045.9966974,-26.48046875
1715272046.0066755,-26.48046875
1715272046.0166986,-26.3828125
1715272046.0267336,-26.6796875
1715272046.0369666,-26.6796875
1715272046.0468175,-26.578125
1715272046.0567758,-26.28125
1715272046.0668929,-26.77734375
1715272046.0769196,-27.07421875
1715272046.0867767,-28.16015625
1715272046.0968637,-28.65234375
1715272046.1068227,-29.4453125
1715272046.116748,-29.1484375
1715272046.1268778,-29.54296875
1715272046.137126,-28.94921875
1715272046.1469455,-29.05078125
1715272046.1567132,-28.45703125
1715272046.166812,-28.45703125
1715272046.1769233,-27.66796875
1715272046.1866994,-26.28125
1715272046.1967351,-25.7890625
1715272046.20671,-25.4921875
1715272046.216754,-24.703125
1715272046.2267456,-24.109375
1715272046.2370765,-23.6171875
1715272046.2467327,-22.921875
1715272046.256857,-22.4296875
1715272046.26677,-21.9375
1715272046.2768593,-21.73828125
1715272046.286853,-21.5390625
1715272046.2967377,-21.34375
1715272046.3069406,-21.2421875
1715272046.3168695,-20.94921875
1715272046.3268735,-21.14453125
1715272046.3371427,-21.046875
1715272046.3468316,-20.453125
1715272046.3569462,-20.35546875
1715272046.3668735,-19.3671875
1715272046.3768601,-19.16796875
1715272046.3867993,-18.87109375
1715272046.3970673,-18.4765625
1715272046.4068475,-18.37890625
1715272046.416925,-18.08203125
1715272046.4269278,-17.984375
1715272046.4371028,-18.37890625
1715272046.4470239,-17.88671875
1715272046.456792,-17.6875
1715272046.466937,-17.984375
1715272046.476859,-17.88671875
1715272046.486861,-17.48828125
1715272046.4969103,-17.58984375
1715272046.5068812,-17.58984375
1715272046.516799,-17.78515625
1715272046.526838,-18.1796875
1715272046.5370777,-17.984375
1715272046.54698,-17.984375
1715272046.5568826,-18.08203125
1715272046.5669198,-18.1796875
1715272046.5769014,-18.1796875
1715272046.586862,-18.28125
1715272046.5968926,-18.37890625
1715272046.6068916,-18.4765625
1715272046.617072,-18.67578125
1715272046.6270034,-18.7734375
1715272046.637314,-18.97265625
1715272046.6472511,-18.87109375
1715272046.6570601,-18.7734375
1715272046.6669195,-18.87109375
1715272046.6768858,-18.87109375
1715272046.6869164,-18.7734375
1715272046.6970959,-18.28125
1715272046.7069187,-17.88671875
1715272046.7169218,-17.6875
1715272046.7270103,-16.796875
1715272046.7372634,-17.19140625
1715272046.7471254,-17.19140625
1715272046.7570255,-16.796875
1715272046.7670138,-16.8984375
1715272046.777091,-16.99609375
1715272046.7869353,-17.6875
1715272046.7969425,-17.984375
1715272046.8069441,-18.7734375
1715272046.8169603,-18.97265625
1715272046.8269691,-19.26953125
1715272046.8375235,-19.16796875
1715272046.846988,-18.97265625
1715272046.85713,-18.67578125
1715272046.8669636,-18.7734375
1715272046.877328,-18.4765625
1715272046.8869262,-17.6875
1715272046.8970778,-16.796875
1715272046.9069738,-16.40234375
1715272046.9170299,-15.7109375
1715272046.9270039,-15.91015625
1715272046.937213,-15.51171875
1715272046.9472487,-15.4140625
1715272046.9571202,-14.921875
1715272046.9670496,-15.4140625
1715272046.9771316,-15.80859375
1715272046.9870489,-15.91015625
1715272046.9970567,-16.0078125
1715272047.007044,-16.0078125
1715272047.0170245,-16.10546875
1715272047.0270417,-16.10546875
1715272047.0372398,-16.10546875
1715272047.047215,-16.20703125
1715272047.0571232,-16.10546875
1715272047.0672307,-16.40234375
1715272047.0771763,-16.10546875
1715272047.0870428,-16.10546875
1715272047.0972326,-16.3046875
1715272047.1071694,-16.5
1715272047.1172066,-16.3046875
1715272047.1272347,-16.0078125
1715272047.1376455,-16.20703125
1715272047.1471498,-16.0078125
1715272047.1570616,-15.80859375
1715272047.1671743,-15.21875
1715272047.177347,-15.4140625
1715272047.187294,-15.21875
1715272047.1971014,-15.01953125
1715272047.2070928,-14.8203125
1715272047.217191,-14.8203125
1715272047.2273755,-15.01953125
1715272047.2373576,-15.01953125
1715272047.247291,-14.23046875
1715272047.257231,-14.03125
1715272047.267307,-13.4375
1715272047.277315,-13.2421875
1715272047.2871351,-12.74609375
1715272047.297112,-12.84765625
1715272047.307223,-12.3515625
1715272047.317237,-12.3515625
1715272047.3272827,-12.3515625
1715272047.3375032,-12.0546875
1715272047.3473125,-12.0546875
1715272047.3571248,-11.66015625
1715272047.3670857,-11.859375
1715272047.3772657,-11.06640625
1715272047.3872435,-11.4609375
1715272047.397451,-11.265625
1715272047.4071572,-11.66015625
1715272047.4172857,-11.859375
1715272047.4271686,-11.16796875
1715272047.4374065,-11.66015625
1715272047.4471664,-11.7578125
1715272047.4571435,-11.7578125
1715272047.4671733,-11.4609375
1715272047.47726,-11.4609375
1715272047.4871805,-11.4609375
1715272047.4973178,-11.66015625
1715272047.5071924,-11.06640625
1715272047.5171769,-10.76953125
1715272047.5272458,-11.36328125
1715272047.5375493,-11.265625
1715272047.5473187,-10.671875
1715272047.5573072,-10.87109375
1715272047.5672152,-10.57421875
1715272047.577296,-9.8828125
1715272047.5872245,-9.19140625
1715272047.597237,-8.5
1715272047.607306,-7.51171875
1715272047.6171815,-7.1171875
1715272047.627192,-6.8203125
1715272047.6374803,-6.91796875
1715272047.6473632,-7.015625
1715272047.6572845,-6.71875
1715272047.6672382,-6.91796875
1715272047.6775606,-6.62109375
1715272047.6871994,-6.32421875
1715272047.697254,-6.8203125
1715272047.7073205,-6.71875
1715272047.7173138,-6.62109375
1715272047.7273586,-7.015625
1715272047.7376864,-6.5234375
1715272047.747239,-6.42578125
1715272047.7572098,-6.91796875
1715272047.7672603,-6.42578125
1715272047.7773402,-6.32421875
1715272047.7872672,-6.42578125
1715272047.7972753,-6.71875
1715272047.807354,-6.32421875
1715272047.8173332,-6.71875
1715272047.827394,-6.62109375
1715272047.8375382,-6.5234375
1715272047.8474329,-6.62109375
1715272047.8572795,-6.5234375
1715272047.8674953,-6.5234375
1715272047.877396,-6.5234375
1715272047.887356,-6.42578125
1715272047.8972816,-6.42578125
1715272047.9074721,-6.42578125
1715272047.917286,-6.62109375
1715272047.9273043,-6.62109375
1715272047.9379077,-6.5234375
1715272047.9474273,-6.62109375
1715272047.9573452,-6.8203125
1715272047.9673438,-6.91796875
1715272047.9774475,-6.71875
1715272047.9873216,-6.5234375
1715272047.9973133,-6.62109375
1715272048.00739,-6.8203125
1715272048.0173209,-6.71875
1715272048.0274081,-6.71875
1715272048.037745,-7.1171875
1715272048.0475523,-7.21484375
1715272048.0574036,-6.8203125
1715272048.0673954,-7.1171875
1715272048.0775387,-7.015625
1715272048.087426,-7.1171875
1715272048.0973568,-6.71875
1715272048.1074328,-5.9296875
1715272048.1173408,-5.73046875
1715272048.127441,-4.84375
1715272048.1381578,-4.44921875
1715272048.1473722,-3.953125
1715272048.1574626,-3.7578125
1715272048.1673827,-3.4609375
1715272048.177448,-3.06640625
1715272048.1874704,-2.47265625
1715272048.1974216,-1.87890625
1715272048.2079556,-1.58203125
1715272048.2177637,-1.38671875
1715272048.2278373,-1.28515625
1715272048.23803,-1.08984375
1715272048.2480521,-1.38671875
1715272048.2579627,-0.79296875
1715272048.2679129,-1.1875
1715272048.2782028,-1.58203125
1715272048.2879426,-1.08984375
1715272048.2977169,-1.484375
1715272048.3077679,-1.58203125
1715272048.3176231,-1.87890625
1715272048.3276074,-1.78125
1715272048.337737,-1.9765625
1715272048.3475187,-2.17578125
1715272048.3574564,-2.078125
1715272048.367568,-1.9765625
1715272048.3779118,-2.2734375
1715272048.3875122,-2.2734375
1715272048.3975072,-1.87890625
1715272048.4076931,-1.9765625
1715272048.4174676,-2.17578125
1715272048.427465,-2.2734375
1715272048.4378886,-1.1875
1715272048.4476027,-1.1875
1715272048.4574807,-0.59375
1715272048.4675558,-0.59375
1715272048.4780397,-0.59375
1715272048.4875257,-0.59375
1715272048.4974856,-0.79296875
1715272048.5075235,-0.890625
1715272048.5174832,-1.1875
1715272048.5275452,-0.98828125
1715272048.5377984,-1.08984375
1715272048.5474963,-0.98828125
1715272048.5575042,-0.98828125
1715272048.5675373,-0.3984375
1715272048.5782068,-0.59375
1715272048.587496,-0.19921875
1715272048.5976899,0.09765625
1715272048.6077094,0.1953125
1715272048.6175191,0.0
1715272048.627596,0.58984375
1715272048.6378706,0.1953125
1715272048.6475966,0.0
1715272048.6575768,0.0
1715272048.6675363,0.1953125
1715272048.6779592,0.1953125
1715272048.6875167,-0.296875
1715272048.6976168,-0.19921875
1715272048.707772,-0.59375
1715272048.7176216,-1.08984375
1715272048.7276242,-1.1875
1715272048.7378871,-0.3984375
1715272048.747645,-1.1875
1715272048.757619,-1.1875
1715272048.767636,-1.08984375
1715272048.7784877,-1.08984375
1715272048.7876728,-0.79296875
1715272048.7976377,-0.79296875
1715272048.8077023,-1.38671875
1715272048.8177066,-1.1875
1715272048.8276675,-1.1875
1715272048.8378844,-0.98828125
1715272048.8476057,-0.98828125
1715272048.857604,-0.79296875
1715272048.8677592,-0.98828125
1715272048.878448,-0.98828125
1715272048.8878279,-1.1875
1715272048.8979974,-1.38671875
1715272048.9079938,-0.890625
1715272048.9178019,-0.890625
1715272048.927856,-1.38671875
1715272048.9381375,-1.58203125
1715272048.9479206,-1.1875
1715272048.9580152,-0.98828125
1715272048.9680307,-1.08984375
1715272048.9790878,-0.79296875
1715272048.9880884,-1.1875
1715272048.99817,-1.1875
1715272049.0080836,-1.38671875
1715272049.018051,-0.79296875
1715272049.028117,-1.08984375
1715272049.0382853,-1.58203125
1715272049.0482335,-1.484375
1715272049.0582373,-1.484375
1715272049.068192,-1.484375
1715272049.0778344,-1.78125
1715272049.0877938,-1.58203125
1715272049.0977893,-1.9765625
1715272049.107832,-1.58203125
1715272049.117851,-1.9765625
1715272049.1277745,-1.9765625
1715272049.1384163,-1.78125
1715272049.1478622,-2.078125
1715272049.1578305,-1.6796875
1715272049.1677933,-1.78125
1715272049.1778378,-1.78125
1715272049.1878157,-1.87890625
1715272049.1978402,-1.9765625
1715272049.207835,-1.9765625
1715272049.2179878,-1.87890625
1715272049.2280037,-1.9765625
1715272049.23803,-2.17578125
1715272049.2478693,-1.58203125
1715272049.2578545,-2.375
1715272049.2679346,-2.17578125
1715272049.27795,-2.17578125
1715272049.2878492,-1.6796875
1715272049.2978742,-1.9765625
1715272049.3078458,-1.9765625
1715272049.3178394,-1.78125
1715272049.3278513,-2.375
1715272049.338025,-1.87890625
1715272049.3479826,-1.38671875
1715272049.3579874,-0.98828125
1715272049.3680148,-0.1015625
1715272049.378021,0.39453125
1715272049.387863,0.984375
1715272049.398013,0.984375
1715272049.4079807,0.69140625
1715272049.4180615,0.69140625
1715272049.4279819,0.09765625
1715272049.4382286,0.1953125
1715272049.4479644,-0.49609375
1715272049.4580314,-0.3984375
1715272049.468052,-0.6953125
1715272049.47804,-0.79296875
1715272049.487879,-0.59375
1715272049.4979205,-0.6953125
1715272049.5078962,-0.79296875
1715272049.5181112,-0.98828125
1715272049.5280564,-0.59375
1715272049.5384145,-0.19921875
1715272049.5479825,0.4921875
1715272049.5579545,0.1953125
1715272049.568381,0.39453125
1715272049.5779822,0.0
1715272049.588431,0.09765625
1715272049.5979621,0.1953125
1715272049.6082938,0.29296875
1715272049.6183007,0.1953125
1715272049.6282969,0.29296875
1715272049.6384735,0.1953125
1715272049.6482637,0.1953125
1715272049.658393,0.0
1715272049.6682932,-0.1015625
1715272049.6782851,0.0
1715272049.6882284,-0.1015625
1715272049.6982946,0.4921875
1715272049.708328,0.09765625
1715272049.7182717,-0.3984375
1715272049.7283468,0.29296875
1715272049.7383673,0.1953125
1715272049.7484143,0.1953125
1715272049.7582471,0.09765625
1715272049.7682936,0.0
1715272049.7783797,0.0
1715272049.7882519,-0.1015625
1715272049.798227,-0.79296875
1715272049.8082657,-0.890625
1715272049.818307,-1.08984375
1715272049.82824,-1.6796875
1715272049.8382692,-2.76953125
1715272049.848199,-3.85546875
1715272049.8581133,-4.15234375
1715272049.8681545,-5.3359375
1715272049.8781621,-5.23828125
1715272049.8880484,-5.4375
1715272049.8980477,-5.3359375
1715272049.9080682,-5.3359375
1715272049.918155,-5.23828125
1715272049.9281569,-5.53515625
1715272049.9382517,-5.3359375
1715272049.948307,-5.3359375
1715272049.958068,-5.23828125
1715272049.968088,-5.3359375
1715272049.9781196,-5.23828125
1715272049.9880145,-5.0390625
1715272049.9982095,-5.4375
1715272050.0081267,-4.84375
1715272050.0181274,-5.0390625
1715272050.0282538,-5.23828125
1715272050.0383692,-5.0390625
1715272050.048258,-4.84375
1715272050.0582952,-5.23828125
1715272050.068363,-4.94140625
1715272050.0782187,-5.140625
1715272050.0880716,-5.0390625
1715272050.0981512,-5.4375
1715272050.1080973,-5.73046875
1715272050.118257,-5.53515625
1715272050.1281722,-5.6328125
1715272050.1384356,-6.12890625
1715272050.1481373,-5.9296875
1715272050.1583962,-6.2265625
1715272050.1681206,-6.12890625
1715272050.1782045,-5.83203125
1715272050.1880937,-5.6328125
1715272050.1981654,-5.6328125
1715272050.208114,-4.94140625
1715272050.2181249,-5.140625
1715272050.228231,-4.94140625
1715272050.2384343,-5.23828125
1715272050.2482917,-5.23828125
1715272050.2581663,-5.53515625
1715272050.2681403,-5.3359375
1715272050.278406,-5.3359375
1715272050.288313,-5.140625
1715272050.2982829,-4.74609375
1715272050.3081818,-4.34765625
1715272050.318325,-3.7578125
1715272050.3282416,-3.06640625
1715272050.3385117,-2.375
1715272050.348286,-1.38671875
1715272050.3581777,-1.38671875
1715272050.368325,-1.38671875
1715272050.3783112,-1.58203125
1715272050.3883498,-1.58203125
1715272050.3982368,-2.17578125
1715272050.4083955,-2.078125
1715272050.4181967,-1.87890625
1715272050.4282193,-2.17578125
1715272050.4384978,-2.375
1715272050.44842,-2.5703125
1715272050.4583642,-2.2734375
1715272050.46818,-1.9765625
1715272050.4782846,-1.58203125
1715272050.4882298,-0.98828125
1715272050.49822,0.09765625
1715272050.5081885,0.7890625
1715272050.5182357,1.18359375
1715272050.5285356,1.3828125
1715272050.538559,1.28125
1715272050.5483136,0.69140625
1715272050.5583785,1.3828125
1715272050.5682368,0.984375
1715272050.5782807,1.28125
1715272050.5882423,1.0859375
1715272050.598363,0.7890625
1715272050.6082182,1.18359375
1715272050.618249,0.984375
1715272050.6282394,0.4921875
1715272050.6384726,0.88671875
1715272050.6483853,0.4921875
1715272050.658365,0.58984375
1715272050.6682346,0.58984375
1715272050.678336,0.69140625
1715272050.6882732,0.7890625
1715272050.6982684,0.58984375
