Time,data,Anomaly
1716214013.6903718,0.7890625,0
1716214013.700521,1.18359375,0
1716214013.7103765,0.88671875,0
1716214013.7210212,1.18359375,0
1716214013.7306674,1.28125,0
1716214013.740409,0.984375,0
1716214013.7504086,1.18359375,0
1716214013.760487,1.48046875,0
1716214013.770516,1.0859375,0
1716214013.780634,1.0859375,0
1716214013.7904973,1.18359375,0
1716214013.8003595,1.18359375,0
1716214013.8105009,1.3828125,0
1716214013.820579,0.88671875,0
1716214013.8306706,1.28125,0
1716214013.8405552,1.28125,0
1716214013.85041,1.28125,0
1716214013.8603797,0.984375,0
1716214013.870661,1.18359375,0
1716214013.8806057,0.88671875,0
1716214013.890373,0.984375,0
1716214013.9003778,0.984375,0
1716214013.9104617,0.984375,0
1716214013.9207456,1.0859375,0
1716214013.9303682,1.28125,0
1716214013.9405708,0.984375,0
1716214013.9503765,1.0859375,0
1716214013.9605165,1.18359375,0
1716214013.97047,1.28125,0
1716214013.9806235,1.28125,0
1716214013.990469,1.0859375,0
1716214014.0004177,1.18359375,0
1716214014.010364,1.28125,0
1716214014.0205586,1.18359375,0
1716214014.030386,0.69140625,0
1716214014.0403678,0.984375,0
1716214014.051073,1.48046875,0
1716214014.0603628,0.984375,0
1716214014.0704093,1.28125,0
1716214014.0809824,1.28125,0
1716214014.0908632,1.18359375,0
1716214014.1006691,1.0859375,0
1716214014.1107762,0.7890625,0
1716214014.1209126,1.18359375,0
1716214014.13079,0.984375,0
1716214014.1407523,1.3828125,0
1716214014.1508183,1.0859375,0
1716214014.1607132,1.18359375,0
1716214014.1710796,1.3828125,0
1716214014.1807775,0.984375,0
1716214014.1905222,1.3828125,0
1716214014.2008502,1.18359375,0
1716214014.2104585,0.7890625,0
1716214014.2206445,1.18359375,0
1716214014.2305038,1.18359375,0
1716214014.240491,1.18359375,0
1716214014.2506144,1.28125,0
1716214014.260259,1.18359375,0
1716214014.2704887,1.18359375,0
1716214014.2806158,1.3828125,0
1716214014.2903476,1.578125,0
1716214014.300567,0.984375,0
1716214014.3102684,1.3828125,0
1716214014.3204093,1.18359375,0
1716214014.3304222,1.0859375,0
1716214014.3402207,0.984375,0
1716214014.3502629,1.18359375,0
1716214014.3604724,0.88671875,0
1716214014.3706336,1.18359375,0
1716214014.3804798,0.984375,0
1716214014.3903573,0.984375,0
1716214014.400497,1.0859375,0
1716214014.410412,1.18359375,0
1716214014.4204123,1.18359375,0
1716214014.430233,1.0859375,0
1716214014.4402273,1.0859375,0
1716214014.4501944,1.3828125,0
1716214014.4602585,0.88671875,0
1716214014.4701982,1.0859375,0
1716214014.48062,0.88671875,0
1716214014.490237,1.18359375,0
1716214014.5006125,0.88671875,0
1716214014.510252,1.0859375,0
1716214014.52044,0.7890625,0
1716214014.5302312,1.28125,0
1716214014.540413,0.984375,0
1716214014.5502765,1.0859375,0
1716214014.5601816,1.18359375,0
1716214014.570188,1.18359375,0
1716214014.5806017,1.0859375,0
1716214014.590338,0.7890625,0
1716214014.6002638,1.18359375,0
1716214014.6101472,1.28125,0
1716214014.620164,1.28125,0
1716214014.630293,1.18359375,0
1716214014.640625,1.0859375,0
1716214014.6502843,1.18359375,0
1716214014.660186,1.3828125,0
1716214014.6704245,1.0859375,0
1716214014.680411,1.18359375,0
1716214014.6902504,1.18359375,0
1716214014.700166,0.984375,0
1716214014.710247,1.0859375,0
1716214014.7202375,0.984375,0
1716214014.73023,1.0859375,0
1716214014.7401571,1.18359375,0
1716214014.7501502,1.0859375,0
1716214014.7602146,0.984375,0
1716214014.7701125,0.984375,0
1716214014.7803988,0.984375,0
1716214014.790228,0.88671875,0
1716214014.8001237,1.0859375,0
1716214014.8101785,0.984375,0
1716214014.820261,1.0859375,0
1716214014.8302438,0.984375,0
1716214014.840073,1.28125,0
1716214014.8503537,0.7890625,0
1716214014.8602204,0.88671875,0
1716214014.8702624,0.984375,0
1716214014.8803537,0.7890625,0
1716214014.8902235,1.3828125,0
1716214014.9002798,1.18359375,0
1716214014.9101975,0.984375,0
1716214014.920241,1.28125,0
1716214014.9302764,0.984375,0
1716214014.9400334,1.28125,0
1716214014.950032,0.984375,0
1716214014.9600654,0.984375,0
1716214014.970228,1.0859375,0
1716214014.9805472,1.0859375,0
1716214014.990117,1.28125,0
1716214015.000078,1.18359375,0
1716214015.0102143,0.984375,0
1716214015.020147,0.69140625,0
1716214015.030605,0.58984375,0
1716214015.0400405,1.18359375,0
1716214015.049998,0.58984375,0
1716214015.060053,0.984375,0
1716214015.0701976,0.88671875,0
1716214015.0804474,1.18359375,0
1716214015.0901704,1.18359375,0
1716214015.1001031,1.0859375,0
1716214015.110255,1.18359375,0
1716214015.120072,1.18359375,0
1716214015.1308727,0.984375,0
1716214015.1403334,1.0859375,0
1716214015.150318,0.984375,0
1716214015.1602542,1.18359375,0
1716214015.1703193,1.18359375,0
1716214015.1805437,1.0859375,0
1716214015.1905105,1.0859375,0
1716214015.2005537,0.88671875,0
1716214015.21044,1.18359375,0
1716214015.220328,1.0859375,0
1716214015.2311394,0.7890625,0
1716214015.2403235,1.18359375,0
1716214015.2503543,0.7890625,0
1716214015.2604167,1.18359375,0
1716214015.2704422,1.18359375,0
1716214015.2809124,0.88671875,0
1716214015.2906497,0.88671875,0
1716214015.3005805,0.7890625,0
1716214015.3100858,0.7890625,0
1716214015.3202105,1.28125,0
1716214015.3317008,1.3828125,0
1716214015.3400953,1.0859375,0
1716214015.3500495,1.28125,0
1716214015.3599846,0.984375,0
1716214015.3700733,0.88671875,0
1716214015.3802326,1.28125,0
1716214015.3900945,1.0859375,0
1716214015.399985,0.88671875,0
1716214015.4101694,1.3828125,0
1716214015.4203012,0.984375,0
1716214015.4299812,1.28125,0
1716214015.4399776,0.88671875,0
1716214015.4501474,0.88671875,0
1716214015.459923,0.984375,0
1716214015.4701571,1.18359375,0
1716214015.4801662,1.28125,0
1716214015.4902143,1.0859375,0
1716214015.4999533,1.3828125,0
1716214015.5100546,1.18359375,0
1716214015.5199878,1.18359375,0
1716214015.5301125,1.0859375,0
1716214015.5400035,1.28125,0
1716214015.5502515,1.48046875,0
1716214015.5599704,1.28125,0
1716214015.5700746,0.984375,0
1716214015.5805802,1.18359375,0
1716214015.5901806,0.69140625,0
1716214015.6000645,0.7890625,0
1716214015.610098,0.984375,0
1716214015.6201346,1.0859375,0
1716214015.630118,0.984375,0
1716214015.6398954,0.984375,0
1716214015.6499949,0.69140625,0
1716214015.6601074,1.0859375,0
1716214015.670118,1.18359375,0
1716214015.6801708,1.18359375,0
1716214015.6900873,1.18359375,0
1716214015.699957,1.28125,0
1716214015.7100773,0.69140625,0
1716214015.7199926,1.0859375,0
1716214015.730087,0.88671875,0
1716214015.740244,1.18359375,0
1716214015.750132,0.88671875,0
1716214015.7600553,0.984375,0
1716214015.769937,1.0859375,0
1716214015.780122,1.48046875,0
1716214015.7899106,1.0859375,0
1716214015.7998564,1.18359375,0
1716214015.8101716,1.3828125,0
1716214015.820042,1.0859375,0
1716214015.8299403,1.18359375,0
1716214015.8399975,1.18359375,0
1716214015.8500144,0.88671875,0
1716214015.8598444,0.984375,0
1716214015.8700948,0.984375,0
1716214015.88033,0.984375,0
1716214015.8903446,1.0859375,0
1716214015.8998897,1.0859375,0
1716214015.90997,1.28125,0
1716214015.919835,0.4921875,0
1716214015.9298904,1.18359375,0
1716214015.940044,1.28125,0
1716214015.950108,1.18359375,0
1716214015.9600835,0.984375,0
1716214015.9700332,0.69140625,0
1716214015.9805305,1.18359375,0
1716214015.9899771,1.0859375,0
1716214015.9998271,1.48046875,0
1716214016.0098882,0.69140625,0
1716214016.020955,0.984375,0
1716214016.0302882,1.18359375,0
1716214016.040152,1.28125,0
1716214016.0502572,1.0859375,0
1716214016.0597882,0.984375,0
1716214016.0702198,1.0859375,0
1716214016.0803328,0.88671875,0
1716214016.0902035,1.18359375,0
1716214016.1004944,0.984375,0
1716214016.110347,1.18359375,0
1716214016.120216,0.88671875,0
1716214016.1300044,0.984375,0
1716214016.139964,0.88671875,0
1716214016.1502478,1.18359375,0
1716214016.1604764,1.18359375,0
1716214016.1699774,1.0859375,0
1716214016.180074,1.3828125,0
1716214016.1902874,1.18359375,0
1716214016.1999516,1.18359375,0
1716214016.2098362,0.88671875,0
1716214016.2197978,1.18359375,0
1716214016.229951,1.0859375,0
1716214016.2397666,0.984375,0
1716214016.24986,0.984375,0
1716214016.2598784,1.18359375,0
1716214016.26977,1.28125,0
1716214016.28004,0.984375,0
1716214016.289831,1.18359375,0
1716214016.2998743,1.3828125,0
1716214016.3099198,1.18359375,0
1716214016.3200147,1.18359375,0
1716214016.329887,1.0859375,0
1716214016.340004,0.984375,0
1716214016.3498323,1.28125,0
1716214016.35977,1.18359375,0
1716214016.3699265,1.0859375,0
1716214016.3802593,1.18359375,0
1716214016.389973,0.69140625,0
1716214016.3999317,1.0859375,0
1716214016.409882,1.18359375,0
1716214016.419794,1.28125,0
1716214016.429738,0.984375,0
1716214016.439721,0.984375,0
1716214016.4497566,0.88671875,0
1716214016.459739,1.0859375,0
1716214016.4699886,0.88671875,0
1716214016.4799883,1.3828125,0
1716214016.4899,1.18359375,0
1716214016.4998868,0.88671875,0
1716214016.5097706,1.18359375,0
1716214016.5198052,0.984375,0
1716214016.5298507,0.984375,0
1716214016.5398543,1.0859375,0
1716214016.5500903,1.28125,0
1716214016.5598907,1.18359375,0
1716214016.5701673,1.28125,0
1716214016.5800233,1.18359375,0
1716214016.5900834,0.88671875,0
1716214016.599723,1.18359375,0
1716214016.609928,1.0859375,0
1716214016.619737,0.7890625,0
1716214016.6299496,1.28125,0
1716214016.6396842,1.18359375,0
1716214016.6498094,0.984375,0
1716214016.659711,1.0859375,0
1716214016.66986,0.984375,0
1716214016.6800938,1.28125,0
1716214016.689655,1.18359375,0
1716214016.699806,1.0859375,0
1716214016.709656,0.984375,0
1716214016.7197082,1.18359375,0
1716214016.7297056,0.7890625,0
1716214016.7398503,0.984375,0
1716214016.749791,1.0859375,0
1716214016.759816,0.7890625,0
1716214016.7698684,1.18359375,0
1716214016.7799826,1.18359375,0
1716214016.789702,1.18359375,0
1716214016.799651,1.18359375,0
1716214016.8097482,1.0859375,0
1716214016.8196924,1.18359375,0
1716214016.829779,1.18359375,0
1716214016.8397164,1.3828125,0
1716214016.8496428,1.18359375,0
1716214016.8597496,1.18359375,0
1716214016.8696585,0.88671875,0
1716214016.879875,0.984375,0
1716214016.8895907,1.18359375,0
1716214016.8997245,1.28125,0
1716214016.9097009,1.18359375,0
1716214016.9196446,0.984375,0
1716214016.9296,1.18359375,0
1716214016.939847,1.28125,0
1716214016.9496727,0.88671875,0
1716214016.9595687,1.28125,0
1716214016.969668,0.984375,0
1716214016.9798934,1.18359375,0
1716214016.989571,1.28125,0
1716214016.9996252,1.0859375,0
1716214017.0095663,1.18359375,0
1716214017.019627,1.28125,0
1716214017.0296593,1.3828125,0
1716214017.0396352,0.88671875,0
1716214017.0496757,1.0859375,0
1716214017.0597842,1.18359375,0
1716214017.0697927,0.7890625,0
1716214017.079933,0.984375,0
1716214017.0896618,1.28125,0
1716214017.099623,1.18359375,0
1716214017.1096778,1.18359375,0
1716214017.1197264,1.28125,0
1716214017.1297138,1.18359375,0
1716214017.139612,0.7890625,0
1716214017.1499736,1.0859375,0
1716214017.159603,1.18359375,0
1716214017.1698246,0.69140625,0
1716214017.180242,1.0859375,0
1716214017.189719,0.88671875,0
1716214017.1997628,0.7890625,0
1716214017.209663,1.3828125,0
1716214017.2197163,1.28125,0
1716214017.2298176,1.28125,0
1716214017.2398057,1.0859375,0
1716214017.2495306,1.18359375,0
1716214017.2595513,0.7890625,0
1716214017.2695446,1.3828125,0
1716214017.280175,1.18359375,0
1716214017.2895577,1.0859375,0
1716214017.2995646,0.984375,0
1716214017.309563,1.0859375,0
1716214017.3195531,1.0859375,0
1716214017.3296072,0.984375,0
1716214017.3395543,0.984375,0
1716214017.349609,1.0859375,0
1716214017.3595634,1.18359375,0
1716214017.369708,1.18359375,0
1716214017.3798642,1.3828125,0
1716214017.3896344,1.18359375,0
1716214017.399623,0.984375,0
1716214017.409597,1.3828125,0
1716214017.4196453,1.0859375,0
1716214017.4296992,0.984375,0
1716214017.4395342,0.984375,0
1716214017.4497716,0.7890625,0
1716214017.4595242,1.18359375,0
1716214017.469556,0.88671875,0
1716214017.4798143,1.28125,0
1716214017.489618,1.48046875,0
1716214017.4997056,0.984375,0
1716214017.5097587,1.18359375,0
1716214017.5196311,1.3828125,0
1716214017.5296052,1.0859375,0
1716214017.5395284,0.984375,0
1716214017.5496695,0.7890625,0
1716214017.5598383,0.7890625,0
1716214017.5695872,1.18359375,0
1716214017.5798376,1.3828125,0
1716214017.5898569,0.7890625,0
1716214017.5996516,1.3828125,0
1716214017.6095486,1.3828125,0
1716214017.6196203,1.18359375,0
1716214017.629639,1.3828125,0
1716214017.6394997,1.0859375,0
1716214017.6494997,1.18359375,0
1716214017.6596107,1.18359375,0
1716214017.6696813,1.28125,0
1716214017.6797695,0.7890625,0
1716214017.689652,1.3828125,0
1716214017.6996748,1.18359375,0
1716214017.7096412,1.18359375,0
1716214017.71969,1.18359375,0
1716214017.7295582,1.28125,0
1716214017.7398577,1.18359375,0
1716214017.7497933,1.18359375,0
1716214017.7596345,1.18359375,0
1716214017.7694628,1.18359375,0
1716214017.7798822,1.18359375,0
1716214017.789511,0.984375,0
1716214017.799471,1.3828125,0
1716214017.809589,1.28125,0
1716214017.8195865,1.18359375,0
1716214017.8294635,1.18359375,0
1716214017.8399618,1.0859375,0
1716214017.849432,0.88671875,0
1716214017.859504,1.3828125,0
1716214017.869458,1.3828125,0
1716214017.879748,0.984375,0
1716214017.8894897,1.18359375,0
1716214017.899472,1.28125,0
1716214017.9094794,0.984375,0
1716214017.920106,1.28125,0
1716214017.930124,1.18359375,0
1716214017.9414122,0.984375,0
1716214017.950921,1.28125,0
1716214017.9602609,1.3828125,0
1716214017.9702182,0.984375,0
1716214017.9802508,1.18359375,0
1716214017.9900625,1.3828125,0
1716214018.000099,0.984375,0
1716214018.0109618,1.0859375,0
1716214018.0208695,1.0859375,0
1716214018.0301125,1.18359375,0
1716214018.041156,1.28125,0
1716214018.0506215,0.984375,0
1716214018.0599551,1.18359375,0
1716214018.0700376,1.28125,0
1716214018.080049,1.18359375,0
1716214018.0898046,0.7890625,0
1716214018.0995064,0.984375,0
1716214018.1094062,1.0859375,0
1716214018.1195064,0.88671875,0
1716214018.1295483,0.984375,0
1716214018.1394887,1.0859375,0
1716214018.1495972,0.984375,0
1716214018.159721,0.984375,0
1716214018.169681,1.18359375,0
1716214018.1806755,1.28125,0
1716214018.1897218,1.0859375,0
1716214018.199587,0.69140625,0
1716214018.20937,1.28125,0
1716214018.21967,1.0859375,0
1716214018.2296855,0.984375,0
1716214018.2397122,1.18359375,0
1716214018.2495136,1.18359375,0
1716214018.2596335,0.69140625,0
1716214018.2695837,1.0859375,0
1716214018.2804945,0.984375,0
1716214018.2896004,1.0859375,0
1716214018.299405,1.3828125,0
1716214018.3094711,0.7890625,0
1716214018.3195665,0.984375,0
1716214018.3297615,1.3828125,0
1716214018.3397908,0.7890625,0
1716214018.3495672,0.984375,0
1716214018.359987,0.7890625,0
1716214018.369493,1.18359375,0
1716214018.380086,1.0859375,0
1716214018.3893783,0.88671875,0
1716214018.3996472,0.984375,0
1716214018.4093592,1.28125,0
1716214018.4198203,1.18359375,0
1716214018.429772,1.18359375,0
1716214018.440035,0.7890625,0
1716214018.4499142,0.984375,0
1716214018.459411,0.69140625,0
1716214018.469838,0.984375,0
1716214018.4800556,1.18359375,0
1716214018.4896352,1.18359375,0
1716214018.499671,0.88671875,0
1716214018.5096085,1.18359375,0
1716214018.5197089,1.0859375,0
1716214018.529792,1.3828125,0
1716214018.539921,0.984375,0
1716214018.549967,0.88671875,0
1716214018.5597613,1.28125,0
1716214018.569727,1.0859375,0
1716214018.5798357,1.18359375,0
1716214018.589635,1.28125,0
1716214018.5996542,1.18359375,0
1716214018.609603,1.28125,0
1716214018.6198962,1.3828125,0
1716214018.629841,1.18359375,0
1716214018.6398027,1.0859375,0
1716214018.64976,1.18359375,0
1716214018.659892,1.18359375,0
1716214018.669768,1.0859375,0
1716214018.679654,1.18359375,0
1716214018.6897314,1.0859375,0
1716214018.6996138,1.0859375,0
1716214018.7095735,1.28125,0
1716214018.719519,0.984375,0
1716214018.7295628,1.0859375,0
1716214018.7397032,0.984375,0
1716214018.749833,1.18359375,0
1716214018.7595637,1.18359375,0
1716214018.7696085,0.984375,0
1716214018.7795217,1.18359375,0
1716214018.789663,1.3828125,0
1716214018.7995503,0.984375,0
1716214018.8093982,0.984375,0
1716214018.8193717,1.3828125,0
1716214018.8296502,0.984375,0
1716214018.839551,0.984375,0
1716214018.8493593,1.18359375,0
1716214018.8593686,1.0859375,0
1716214018.8692927,1.18359375,0
1716214018.8797414,1.28125,0
1716214018.8894002,0.7890625,0
1716214018.8993485,1.28125,0
1716214018.9093015,1.18359375,0
1716214018.9194772,0.984375,0
1716214018.9293869,1.18359375,0
1716214018.9393585,1.18359375,0
1716214018.949405,0.984375,0
1716214018.9593885,0.58984375,0
1716214018.9695976,1.18359375,0
1716214018.9797587,1.3828125,0
1716214018.9893177,1.0859375,0
1716214018.9992926,1.18359375,0
1716214019.0093122,1.18359375,0
1716214019.0194285,0.7890625,0
1716214019.0294936,1.18359375,0
1716214019.0394125,1.18359375,0
1716214019.04959,1.18359375,0
1716214019.0593169,1.28125,0
1716214019.0694346,1.28125,0
1716214019.079584,1.18359375,0
1716214019.0894916,1.3828125,0
1716214019.0993369,1.28125,0
1716214019.1093562,1.18359375,0
1716214019.1192763,1.18359375,0
1716214019.1292317,0.7890625,0
1716214019.1394076,1.0859375,0
1716214019.1493402,1.0859375,0
1716214019.159244,1.28125,0
1716214019.1692328,1.3828125,0
1716214019.179483,1.578125,0
1716214019.189289,0.984375,0
1716214019.1992855,1.28125,0
1716214019.2092474,1.0859375,0
1716214019.2193651,0.88671875,0
1716214019.2293258,1.18359375,0
1716214019.239243,1.28125,0
1716214019.2492206,1.18359375,0
1716214019.259277,1.18359375,0
1716214019.2693388,1.3828125,0
1716214019.2794545,1.0859375,0
1716214019.2892485,1.0859375,0
1716214019.2992592,1.18359375,0
1716214019.3094416,1.18359375,0
1716214019.3191717,0.984375,0
1716214019.3294766,0.984375,0
1716214019.3391626,1.18359375,0
1716214019.3491943,1.28125,0
1716214019.35922,1.48046875,0
1716214019.3692656,0.984375,0
1716214019.379476,1.0859375,0
1716214019.3894458,1.48046875,0
1716214019.3995214,1.28125,0
1716214019.409346,0.88671875,0
1716214019.4193215,0.7890625,0
1716214019.429289,1.18359375,0
1716214019.439302,0.984375,0
1716214019.4495249,1.0859375,0
1716214019.4593818,1.18359375,0
1716214019.4693344,1.18359375,0
1716214019.4795983,0.984375,0
1716214019.489215,0.984375,0
1716214019.499228,1.28125,0
1716214019.509216,0.88671875,0
1716214019.5192735,0.984375,0
1716214019.5293715,1.18359375,0
1716214019.539301,0.984375,0
1716214019.5493767,1.0859375,0
1716214019.5594883,0.984375,0
1716214019.569335,1.28125,0
1716214019.579497,1.0859375,0
1716214019.5893636,0.984375,0
1716214019.5992637,1.18359375,0
1716214019.6092863,0.984375,0
1716214019.6193132,1.18359375,0
1716214019.629331,1.28125,0
1716214019.639258,0.984375,0
1716214019.649176,1.0859375,0
1716214019.6592865,0.88671875,0
1716214019.6693332,1.28125,0
1716214019.6794426,1.28125,0
1716214019.6891863,0.88671875,0
1716214019.699405,1.0859375,0
1716214019.7091613,0.984375,0
1716214019.7193778,0.984375,0
1716214019.7291768,1.3828125,0
1716214019.7391531,0.88671875,0
1716214019.749415,1.578125,0
1716214019.7591546,1.18359375,0
1716214019.7691522,1.18359375,0
1716214019.7795596,1.578125,0
1716214019.7891357,1.0859375,0
1716214019.7991655,0.984375,0
1716214019.8092728,1.28125,0
1716214019.8191297,1.3828125,0
1716214019.829183,1.18359375,0
1716214019.8391976,1.28125,0
1716214019.849133,1.18359375,0
1716214019.8591464,0.88671875,0
1716214019.8692248,1.18359375,0
1716214019.879959,1.18359375,0
1716214019.8896463,1.0859375,0
1716214019.899667,1.0859375,0
1716214019.90966,0.7890625,0
1716214019.919628,0.7890625,0
1716214019.9295638,1.18359375,0
1716214019.9398696,1.0859375,0
1716214019.9496028,1.18359375,0
1716214019.9595194,0.984375,0
1716214019.9698606,1.0859375,0
1716214019.979504,1.28125,0
1716214019.9893942,1.28125,0
1716214019.9994948,1.28125,0
1716214020.0093777,0.88671875,0
1716214020.019334,1.0859375,0
1716214020.0291526,0.984375,0
1716214020.039815,1.18359375,0
1716214020.0490932,1.0859375,0
1716214020.0590858,1.28125,0
1716214020.069085,1.0859375,0
1716214020.0793805,1.28125,0
1716214020.0891116,0.7890625,0
1716214020.099114,0.88671875,0
1716214020.1091232,0.88671875,0
1716214020.1191397,0.984375,0
1716214020.1291063,1.28125,0
1716214020.1391125,0.984375,0
1716214020.1491451,1.0859375,0
1716214020.1590865,1.18359375,0
1716214020.169234,1.18359375,0
1716214020.1796217,1.18359375,0
1716214020.1890595,1.18359375,0
1716214020.1991222,1.18359375,0
1716214020.2090654,0.984375,0
1716214020.219082,1.18359375,0
1716214020.2292314,1.18359375,0
1716214020.2390544,1.18359375,0
1716214020.2491171,1.0859375,0
1716214020.2591867,0.984375,0
1716214020.2693834,1.48046875,0
1716214020.2793264,1.0859375,0
1716214020.2890592,1.28125,0
1716214020.2991962,1.0859375,0
1716214020.3090525,1.18359375,0
1716214020.3190966,0.88671875,0
1716214020.329089,0.88671875,0
1716214020.3390243,0.88671875,0
1716214020.349075,1.28125,0
1716214020.359203,1.0859375,0
1716214020.369167,1.28125,0
1716214020.3794432,1.18359375,0
1716214020.389071,1.3828125,0
1716214020.399103,0.984375,0
1716214020.4091687,1.18359375,0
1716214020.4193182,1.18359375,0
1716214020.4290464,1.28125,0
1716214020.4392686,1.0859375,0
1716214020.4492087,0.984375,0
1716214020.458995,0.984375,0
1716214020.4691646,0.88671875,0
1716214020.4792757,0.984375,0
1716214020.4891355,0.69140625,0
1716214020.498982,1.0859375,0
1716214020.5089934,1.28125,0
1716214020.519266,0.7890625,0
1716214020.5292614,1.48046875,0
1716214020.5392215,1.0859375,0
1716214020.5493884,1.18359375,0
1716214020.5591383,1.28125,0
1716214020.569177,1.0859375,0
1716214020.5795572,1.0859375,0
1716214020.589026,1.48046875,0
1716214020.599017,1.18359375,0
1716214020.608989,1.3828125,0
1716214020.6190996,1.18359375,0
1716214020.6293197,0.984375,0
1716214020.6390755,0.984375,0
1716214020.6496966,1.18359375,0
1716214020.6590023,1.0859375,0
1716214020.669137,0.7890625,0
1716214020.6793504,1.28125,0
1716214020.689063,0.69140625,0
1716214020.6991837,0.7890625,0
1716214020.7092102,1.3828125,0
1716214020.7192116,0.7890625,0
1716214020.729214,0.69140625,0
1716214020.7392983,1.28125,0
1716214020.7504053,1.28125,0
1716214020.7595427,1.0859375,0
1716214020.7692049,0.7890625,0
1716214020.77957,1.3828125,0
1716214020.7893171,1.18359375,0
1716214020.799702,1.3828125,0
1716214020.809306,1.48046875,0
1716214020.8195088,1.18359375,0
1716214020.8293402,1.18359375,0
1716214020.8394587,0.984375,0
1716214020.8501346,0.7890625,0
1716214020.8593662,1.0859375,0
1716214020.869444,1.3828125,0
1716214020.879615,1.0859375,0
1716214020.8894565,1.0859375,0
1716214020.8990772,1.578125,0
1716214020.9095397,1.0859375,0
1716214020.9191227,1.18359375,0
1716214020.929137,1.18359375,0
1716214020.939171,1.0859375,0
1716214020.9493918,0.984375,0
1716214020.9590533,1.0859375,0
1716214020.9690938,0.7890625,0
1716214020.979304,1.0859375,0
1716214020.9891005,0.88671875,0
1716214020.9992108,0.88671875,0
1716214021.0091453,0.984375,0
1716214021.0192654,1.3828125,0
1716214021.029079,1.18359375,0
1716214021.0389545,0.984375,0
1716214021.0489955,1.0859375,0
1716214021.058927,0.7890625,0
1716214021.0691397,0.984375,0
1716214021.079414,1.0859375,0
1716214021.0890062,1.0859375,0
1716214021.0991302,0.984375,0
1716214021.109047,1.28125,0
1716214021.1190248,1.18359375,0
1716214021.1291068,1.28125,0
1716214021.1389678,1.18359375,0
1716214021.1491165,0.984375,0
1716214021.1589274,1.0859375,0
1716214021.1690652,1.18359375,0
1716214021.1795406,0.984375,0
1716214021.189059,0.984375,0
1716214021.199134,0.7890625,0
1716214021.2090628,1.3828125,0
1716214021.2192414,0.88671875,0
1716214021.2292502,1.0859375,0
1716214021.2391317,0.88671875,0
1716214021.2491136,1.3828125,0
1716214021.2592351,1.28125,0
1716214021.2690446,0.88671875,0
1716214021.2792914,0.984375,0
1716214021.289019,0.7890625,0
1716214021.2989683,0.88671875,0
1716214021.3092442,1.578125,0
1716214021.319134,1.28125,0
1716214021.3290622,1.18359375,0
1716214021.3391304,1.0859375,0
1716214021.3493376,0.88671875,0
1716214021.3589451,0.88671875,0
1716214021.3689334,1.18359375,0
1716214021.379289,1.18359375,0
1716214021.3890033,1.18359375,0
1716214021.399094,0.7890625,0
1716214021.4089725,0.88671875,0
1716214021.418976,0.984375,0
1716214021.42918,1.3828125,0
1716214021.4391146,0.984375,0
1716214021.4490757,1.0859375,0
1716214021.459123,1.0859375,0
1716214021.468949,1.18359375,0
1716214021.479185,1.28125,0
1716214021.4889977,0.984375,0
1716214021.4989395,1.3828125,0
1716214021.5089612,1.18359375,0
1716214021.5192974,1.18359375,0
1716214021.5290751,1.28125,0
1716214021.5391,1.18359375,0
1716214021.549053,1.0859375,0
1716214021.559149,1.3828125,0
1716214021.5691311,1.0859375,0
1716214021.5792177,1.578125,0
1716214021.5889473,1.18359375,0
1716214021.5988898,1.0859375,0
1716214021.608867,1.18359375,0
1716214021.6191392,1.18359375,0
1716214021.629047,0.88671875,0
1716214021.6390676,0.7890625,0
1716214021.6490707,0.984375,0
1716214021.6588967,0.88671875,0
1716214021.6689644,1.18359375,0
1716214021.6793468,1.18359375,0
1716214021.6889718,1.18359375,0
1716214021.699176,0.984375,0
1716214021.708849,0.984375,0
1716214021.7189794,1.18359375,0
1716214021.7290018,0.984375,0
1716214021.739001,1.28125,0
1716214021.7490466,1.18359375,0
1716214021.7588627,1.18359375,0
1716214021.768977,0.88671875,0
1716214021.7796829,1.18359375,0
1716214021.7889633,1.18359375,0
1716214021.798938,1.28125,0
1716214021.809369,0.984375,0
1716214021.8192534,1.18359375,0
1716214021.8294835,0.88671875,0
1716214021.8394632,1.18359375,0
1716214021.849417,0.984375,0
1716214021.8593352,1.48046875,0
1716214021.8692672,1.48046875,0
1716214021.879364,0.984375,0
1716214021.8892891,1.0859375,0
1716214021.8991482,1.0859375,0
1716214021.9091427,0.7890625,0
1716214021.9191306,1.3828125,0
1716214021.9294453,1.28125,0
1716214021.9391434,1.18359375,0
1716214021.9492228,1.0859375,0
1716214021.9589946,0.984375,0
1716214021.969196,0.7890625,0
1716214021.979327,1.18359375,0
1716214021.988995,1.0859375,0
1716214021.9989498,1.18359375,0
1716214022.0089743,1.18359375,0
1716214022.0190203,1.28125,0
1716214022.0293517,1.0859375,0
1716214022.0390534,0.4921875,0
1716214022.0488603,0.7890625,0
1716214022.0588658,1.0859375,0
1716214022.0689151,1.18359375,0
1716214022.0795076,0.984375,0
1716214022.0891109,0.69140625,0
1716214022.0988176,1.0859375,0
1716214022.1088676,0.984375,0
1716214022.1189654,1.18359375,0
1716214022.12882,1.0859375,0
1716214022.1388557,0.984375,0
1716214022.1489625,1.48046875,0
1716214022.1588528,0.984375,0
1716214022.1691964,1.18359375,0
1716214022.179155,1.0859375,0
1716214022.188843,0.984375,0
1716214022.1988184,1.28125,0
1716214022.208825,1.0859375,0
1716214022.2190137,1.18359375,0
